"","X1.x","yearID.x","playerID","teamID.x","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","teamID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y"
"657",31201,2014,"smolija01","TEX","AL",24,23,24,21,0,0,0,0,0,0,12,0,9,21,3,1,0,1,24,86,12,30,5,0,3,12,0,0,3,24,0,3,0,0,1,0.348837209302326,22,0.902932254802831,"Good","Good",31889,2015,"OAK","AL",41,32,41,35,0,0,0,0,0,0,27,0,10,35,0,9,0,2,41,106,12,24,6,2,5,20,0,1,8,19,0,2,0,2,2,0.226415094339623,11,0.750399744163735,"AvgPoor","AvgPoor"
"658",31201,2014,"smolija01","TEX","AL",24,23,24,21,0,0,0,0,0,0,12,0,9,21,3,1,0,1,24,86,12,30,5,0,3,12,0,0,3,24,0,3,0,0,1,0.348837209302326,22,0.902932254802831,"Good","Good",31890,2015,"TEX","AL",35,18,35,31,0,0,0,0,0,0,25,0,6,31,2,4,3,1,35,60,12,8,1,0,1,6,1,0,11,20,0,1,0,2,1,0.133333333333333,6,0.47027027027027,"AvgPoor","AvgPoor"
"659",31202,2014,"snidetr01","PIT","NL",140,71,140,97,1,0,0,0,0,0,36,0,64,96,1,60,0,1,140,322,37,85,15,1,13,38,1,1,34,67,2,2,1,0,10,0.263975155279503,56,0.775877025573406,"AvgPoor","AvgPoor",31891,2015,"BAL","AL",69,60,69,57,0,0,0,0,0,0,38,0,20,57,5,8,0,1,69,211,23,50,9,2,3,20,1,0,23,56,1,2,0,0,3,0.23696682464455,36,0.659028837657643,"AvgPoor","AvgPoor"
"660",31202,2014,"snidetr01","PIT","NL",140,71,140,97,1,0,0,0,0,0,36,0,64,96,1,60,0,1,140,322,37,85,15,1,13,38,1,1,34,67,2,2,1,0,10,0.263975155279503,56,0.775877025573406,"AvgPoor","AvgPoor",31892,2015,"PIT","NL",18,5,18,6,0,0,0,0,0,0,4,0,2,6,0,12,0,2,18,26,1,5,3,0,1,8,0,0,3,10,1,0,0,0,0,0.192307692307692,1,0.69893899204244,"AvgPoor","AvgPoor"
"661",31203,2014,"snydebr02","TEX","AL",10,8,10,10,0,0,10,0,0,0,0,0,0,0,0,1,0,1,10,30,3,5,1,0,2,3,0,0,4,10,0,0,0,0,1,0.166666666666667,2,0.664705882352941,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",31204,2014,"sogarer01","OAK","AL",117,92,117,115,0,0,0,102,0,14,0,0,0,0,1,3,9,1,117,291,38,65,10,0,1,22,11,4,31,37,0,1,4,2,6,0.223367697594502,54,0.566502775574941,"AvgPoor","AvgPoor",31893,2015,"OAK","AL",120,102,120,110,0,0,0,96,1,17,0,0,0,0,3,9,6,1,120,372,40,92,12,3,1,37,6,1,23,50,1,2,3,1,9,0.247311827956989,76,0.597733290106446,"AvgPoor","AvgPoor"
"663",31205,2014,"solando01","MIA","NL",111,67,111,77,0,0,0,73,2,4,0,0,0,0,0,36,0,1,111,310,26,78,11,1,3,28,1,2,19,61,0,3,7,1,5,0.251612903225806,63,0.622880945461591,"AvgPoor","AvgPoor",31894,2015,"MIA","NL",55,14,55,26,0,0,0,7,10,10,0,0,0,0,0,30,4,1,55,90,6,17,3,1,0,7,0,0,1,18,0,2,1,0,4,0.188888888888889,13,0.459498207885305,"AvgPoor","AvgPoor"
"664",31206,2014,"solarya01","NYA","AL",75,70,75,74,0,0,0,17,66,5,0,0,0,0,0,3,0,1,75,252,26,64,14,0,6,31,0,0,30,34,0,3,1,3,8,0.253968253968254,44,0.717757936507937,"AvgPoor","AvgPoor",31896,2015,"SDN","NL",152,125,152,133,0,0,28,19,92,0,0,0,0,0,1,23,0,1,152,526,63,142,33,4,14,63,1,0,34,56,0,6,2,3,15,0.269961977186312,91,0.747616056452852,"AvgPoor","AvgPoor"
"665",31207,2014,"solarya01","SDN","NL",56,54,56,55,0,0,0,10,45,3,7,0,0,7,0,2,0,2,56,217,30,58,5,1,4,17,0,1,23,24,1,1,2,3,5,0.267281105990783,48,0.690904283447911,"AvgPoor","AvgPoor",31896,2015,"SDN","NL",152,125,152,133,0,0,28,19,92,0,0,0,0,0,1,23,0,1,152,526,63,142,33,4,14,63,1,0,34,56,0,6,2,3,15,0.269961977186312,91,0.747616056452852,"AvgPoor","AvgPoor"
"666",31208,2014,"solerjo01","CHN","NL",24,24,24,24,0,0,0,0,0,0,0,0,24,24,0,0,0,1,24,89,11,26,8,1,5,20,1,0,6,24,0,0,0,2,3,0.292134831460674,12,0.902930615081663,"Good","Good",31897,2015,"CHN","NL",101,94,101,95,0,0,0,0,0,0,0,0,95,95,1,7,0,1,101,366,39,96,18,1,10,47,3,1,32,121,5,3,0,3,9,0.262295081967213,67,0.723164529567711,"AvgPoor","AvgPoor"
"667",31209,2014,"solisal01","TBA","AL",8,4,8,8,0,8,0,0,0,0,0,0,0,0,0,0,1,1,8,6,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",31210,2014,"soriaal01","NYA","AL",67,56,67,35,0,0,0,0,0,0,11,0,26,35,25,9,0,1,67,226,22,50,15,0,6,23,1,0,6,71,1,2,0,4,3,0.221238938053097,29,0.610954116159738,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",31211,2014,"sotoge01","OAK","AL",14,14,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,2,14,42,3,11,4,0,0,8,0,0,6,8,0,0,1,0,3,0.261904761904762,7,0.711309523809524,"AvgPoor","AvgPoor",31898,2015,"CHA","AL",78,56,78,73,0,73,0,0,0,0,0,0,0,0,3,4,0,1,78,187,20,41,8,0,9,21,0,1,21,63,0,1,1,0,2,0.219251336898396,24,0.70785251899803,"AvgPoor","AvgPoor"
"670",31212,2014,"sotoge01","TEX","AL",10,10,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,1,10,38,5,9,2,0,1,3,0,0,0,11,0,0,0,0,3,0.236842105263158,6,0.605263157894737,"AvgPoor","AvgPoor",31898,2015,"CHA","AL",78,56,78,73,0,73,0,0,0,0,0,0,0,0,3,4,0,1,78,187,20,41,8,0,9,21,0,1,21,63,0,1,1,0,2,0.219251336898396,24,0.70785251899803,"AvgPoor","AvgPoor"
"671",31213,2014,"sotone01","CIN","NL",21,4,21,9,0,0,7,0,2,0,0,0,0,0,1,11,0,1,21,30,1,3,1,0,0,1,1,0,0,8,0,0,0,1,2,0.1,2,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",31214,2014,"souzast01","WAS","NL",21,4,21,13,0,0,0,0,0,0,4,1,8,13,0,8,2,1,21,23,2,3,0,0,2,2,0,0,3,7,0,0,0,0,1,0.130434782608696,1,0.622073578595318,"AvgPoor","AvgPoor",31899,2015,"TBA","AL",110,102,110,103,0,0,0,0,0,0,0,0,103,103,3,7,0,1,110,373,59,84,15,1,16,40,12,6,46,144,0,5,1,1,7,0.225201072386059,52,0.717110865794039,"AvgPoor","AvgPoor"
"673",31215,2014,"spande01","WAS","NL",147,144,147,147,0,0,0,0,0,0,0,147,0,147,0,0,0,1,147,610,94,184,39,8,5,37,31,7,50,65,1,2,3,3,6,0.301639344262295,132,0.771280660668064,"Good","AvgPoor",31900,2015,"WAS","NL",61,61,61,61,0,0,0,0,0,0,0,61,0,61,0,0,0,1,61,246,38,74,17,0,5,22,11,0,25,26,0,1,1,2,5,0.300813008130081,52,0.795857812592724,"Good","AvgPoor"
"674",31216,2014,"spangco01","SDN","NL",20,14,20,15,0,0,0,3,9,0,4,0,0,4,0,6,0,1,20,62,7,18,2,1,2,9,4,2,2,14,0,0,1,0,1,0.290322580645161,13,0.764112903225806,"Good","AvgPoor",31901,2015,"SDN","NL",108,82,108,87,0,0,0,70,19,0,1,1,2,4,1,21,0,1,108,303,38,82,17,5,4,21,9,4,28,75,1,2,8,3,4,0.270627062706271,56,0.732673267326733,"AvgPoor","AvgPoor"
"675",31217,2014,"springe01","HOU","AL",78,78,78,77,0,0,0,0,0,0,0,8,71,77,1,0,0,1,78,295,45,68,8,1,20,51,5,2,39,114,4,9,0,2,4,0.230508474576271,39,0.804028494227462,"AvgPoor","Good",31902,2015,"HOU","AL",102,101,102,102,0,0,0,0,0,0,0,10,93,102,0,0,1,1,102,388,59,107,19,2,16,41,16,4,50,109,0,8,2,3,4,0.275773195876289,70,0.826246182811747,"AvgPoor","Good"
"676",31218,2014,"stantmi03","MIA","NL",145,144,145,143,0,0,0,0,0,0,0,0,143,143,2,1,0,1,145,539,89,155,31,1,37,105,13,1,94,170,24,3,0,2,16,0.287569573283859,86,0.949715309321221,"Good","Good",31904,2015,"MIA","NL",74,74,74,71,0,0,0,0,0,0,0,0,71,71,3,0,0,1,74,279,47,74,12,1,27,67,4,2,34,95,6,2,0,3,5,0.265232974910394,34,0.951646716710624,"AvgPoor","Good"
"677",31219,2014,"stassma01","HOU","AL",7,4,7,6,0,6,0,0,0,0,0,0,0,0,0,1,0,1,7,20,2,7,2,0,0,4,0,0,0,6,0,0,0,0,0,0.35,5,0.8,"Good","Good",31905,2015,"HOU","AL",11,4,11,10,0,10,0,0,0,0,0,0,0,0,1,1,0,1,11,15,4,6,0,0,1,2,0,0,1,5,0,0,1,0,1,0.323292244821646,5,1.0375,"Good","Good"
"678",31220,2014,"stewach01","PIT","NL",49,37,49,46,0,46,0,0,0,0,0,0,0,0,0,4,0,1,49,136,9,40,5,0,0,10,0,1,12,27,2,3,2,1,2,0.294117647058824,35,0.692724458204334,"Good","AvgPoor",31906,2015,"PIT","NL",58,36,58,52,0,52,0,0,0,0,0,0,0,0,0,10,0,1,58,159,9,46,8,0,0,15,0,0,6,29,0,2,3,2,3,0.289308176100629,38,0.659149268728369,"Good","AvgPoor"
"679",31221,2014,"stewaia01","LAA","AL",24,16,24,20,0,0,6,0,16,0,0,0,0,0,1,4,1,1,24,68,8,12,2,3,2,7,1,0,3,31,0,1,0,0,1,0.176470588235294,5,0.604575163398693,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",31222,2014,"stubbdr01","COL","NL",132,92,132,113,0,0,0,0,0,0,0,113,0,113,0,27,3,1,132,388,67,112,22,4,15,43,20,3,30,136,1,1,2,3,4,0.288659793814433,71,0.820821322128304,"Good","Good",31908,2015,"COL","NL",51,21,51,40,0,0,0,0,0,0,13,25,4,40,0,16,1,1,51,102,14,22,3,2,5,10,2,1,9,50,1,1,2,0,1,0.215686274509804,12,0.717086834733894,"AvgPoor","AvgPoor"
"681",31222,2014,"stubbdr01","COL","NL",132,92,132,113,0,0,0,0,0,0,0,113,0,113,0,27,3,1,132,388,67,112,22,4,15,43,20,3,30,136,1,1,2,3,4,0.288659793814433,71,0.820821322128304,"Good","Good",31909,2015,"TEX","AL",27,5,27,24,0,0,0,0,0,0,8,17,0,24,1,1,7,2,27,21,6,2,1,0,0,0,3,0,5,10,0,0,0,0,0,0.1,1,0.412087912087912,"AvgPoor","AvgPoor"
"682",31223,2014,"suareeu01","DET","AL",85,71,85,83,0,0,0,0,2,81,0,0,0,0,1,5,1,1,85,244,33,59,9,1,4,23,3,2,22,67,1,5,5,1,3,0.241803278688525,45,0.652242044358727,"AvgPoor","AvgPoor",31910,2015,"CIN","NL",97,95,97,96,0,0,0,0,1,96,0,0,0,0,0,2,0,1,97,372,42,104,19,2,13,48,4,1,17,94,0,3,4,2,7,0.279569892473118,70,0.760957371322526,"AvgPoor","AvgPoor"
"683",31224,2014,"sucreje01","SEA","AL",21,18,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,1,21,61,4,13,2,0,0,5,0,0,0,17,0,0,3,0,0,0.213114754098361,11,0.459016393442623,"AvgPoor","AvgPoor",31911,2015,"SEA","AL",52,43,50,52,2,50,0,0,0,0,0,0,0,0,0,0,0,1,52,127,9,20,6,0,1,7,0,0,6,21,0,0,9,0,6,0.15748031496063,13,0.423835178497425,"AvgPoor","AvgPoor"
"684",31225,2014,"susacan01","SFN","NL",35,20,35,29,0,29,0,0,0,0,0,0,0,0,0,6,0,1,35,88,13,24,8,0,3,19,0,0,7,28,0,0,0,0,0,0.272727272727273,13,0.792224880382775,"AvgPoor","AvgPoor",31912,2015,"SFN","NL",52,33,52,40,0,40,0,0,0,0,0,0,0,0,0,13,0,1,52,133,14,29,7,2,3,14,0,0,14,43,0,1,0,0,2,0.218045112781955,17,0.665718349928876,"AvgPoor","AvgPoor"
"685",31226,2014,"suzukic01","NYA","AL",143,95,143,128,0,0,0,0,0,0,9,5,119,128,3,15,9,1,143,359,42,102,13,2,1,22,15,3,21,68,1,1,2,2,3,0.284122562674095,86,0.663592660203495,"Good","AvgPoor",31913,2015,"MIA","NL",153,89,153,109,1,0,0,0,0,0,30,7,73,109,3,45,0,1,153,398,45,91,5,6,1,21,11,5,31,51,1,0,5,4,8,0.228643216080402,79,0.560649668666659,"AvgPoor","AvgPoor"
"686",31227,2014,"suzukku01","MIN","AL",131,119,131,119,0,119,0,0,0,0,0,0,0,0,5,11,1,1,131,452,37,130,34,0,3,61,0,1,34,46,0,9,1,7,9,0.287610619469027,93,0.727364876776082,"Good","AvgPoor",31914,2015,"MIN","AL",131,123,131,130,0,130,0,0,0,0,0,0,0,0,0,3,0,1,131,433,36,104,17,0,5,50,0,0,29,59,4,7,6,4,14,0.240184757505774,82,0.610070846496004,"AvgPoor","AvgPoor"
"687",31228,2014,"sweenry01","CHN","NL",77,50,77,56,0,0,0,0,0,0,12,24,22,56,2,22,1,1,77,207,22,52,9,0,3,20,0,0,15,33,2,1,2,1,4,0.251207729468599,40,0.641735679779158,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",31229,2014,"swishni01","CLE","AL",97,92,97,58,0,0,52,0,0,0,2,0,4,6,34,5,0,1,97,360,33,75,20,0,8,42,0,0,36,111,0,0,1,4,7,0.208333333333333,47,0.608055555555556,"AvgPoor","AvgPoor",31917,2015,"ATL","NL",46,36,46,36,0,0,12,0,0,0,25,0,2,26,1,9,0,2,46,118,8,23,5,0,4,17,0,0,27,30,0,2,0,2,7,0.194915254237288,14,0.687976339438062,"AvgPoor","AvgPoor"
"689",31229,2014,"swishni01","CLE","AL",97,92,97,58,0,0,52,0,0,0,2,0,4,6,34,5,0,1,97,360,33,75,20,0,8,42,0,0,36,111,0,0,1,4,7,0.208333333333333,47,0.608055555555556,"AvgPoor","AvgPoor",31918,2015,"CLE","AL",30,26,30,1,0,0,0,0,0,0,0,0,1,1,27,4,0,1,30,101,6,20,4,0,2,8,0,0,8,24,1,1,0,1,2,0.198019801980198,14,0.558290964231558,"AvgPoor","AvgPoor"
"690",31230,2014,"szczuma01","CHN","NL",33,12,33,26,0,0,0,0,0,0,6,9,13,26,1,11,2,1,33,62,6,14,2,0,2,5,0,0,4,11,0,0,0,0,1,0.225806451612903,10,0.627565982404692,"AvgPoor","AvgPoor",31919,2015,"CHN","NL",47,12,47,33,0,0,0,0,0,0,26,6,4,33,0,24,4,1,47,72,5,16,5,0,1,8,2,0,6,15,0,0,1,1,1,0.222222222222222,10,0.611814345991561,"AvgPoor","AvgPoor"
"691",31231,2014,"tabatjo01","PIT","NL",80,34,80,50,0,0,0,0,0,0,18,1,37,50,1,40,2,1,80,174,14,49,5,2,0,17,1,2,7,26,0,2,1,2,12,0.281609195402299,42,0.646846846846847,"Good","AvgPoor",31920,2015,"PIT","NL",27,5,27,8,0,0,0,0,0,0,3,0,5,8,1,18,1,1,27,38,2,11,0,0,0,4,0,1,2,7,0,1,0,0,3,0.289473684210526,11,0.630937098844673,"Good","AvgPoor"
"692",31232,2014,"taveros01","SLN","NL",80,61,80,63,0,0,0,0,0,0,0,3,62,63,0,18,0,1,80,234,18,56,8,0,3,22,0,1,12,37,0,1,0,1,10,0.239316239316239,45,0.590191618417425,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",31233,2014,"tayloch03","SEA","AL",47,40,47,47,0,0,0,0,0,47,0,0,0,0,0,3,0,1,47,136,16,39,8,0,0,9,5,2,11,39,0,2,1,1,3,0.286764705882353,31,0.692254901960784,"Good","AvgPoor",31922,2015,"SEA","AL",37,27,37,33,0,0,0,4,1,28,0,0,0,0,3,0,7,1,37,94,9,16,3,1,0,1,3,2,6,31,0,0,2,0,0,0.170212765957447,12,0.443404255319149,"AvgPoor","AvgPoor"
"694",31234,2014,"taylomi01","CHA","AL",11,7,11,8,0,0,0,0,0,0,8,0,0,8,3,4,0,1,11,28,3,7,1,0,0,0,0,0,5,9,0,0,0,0,0,0.25,6,0.649350649350649,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",31235,2014,"taylomi02","WAS","NL",17,8,17,14,0,0,0,0,0,0,0,10,5,14,0,5,0,1,17,39,5,8,3,0,1,5,0,2,3,17,0,1,0,0,1,0.205128205128205,4,0.638044126416219,"AvgPoor","AvgPoor",31923,2015,"WAS","NL",138,121,138,132,0,0,0,0,0,0,38,96,3,132,0,6,4,1,138,472,49,108,15,2,14,63,16,3,35,158,9,1,1,2,5,0.228813559322034,77,0.640403788634098,"AvgPoor","AvgPoor"
"696",31236,2014,"teagata01","NYN","NL",9,8,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,9,28,1,4,0,0,1,5,0,0,2,7,0,0,0,0,1,0.142857142857143,3,0.45,"AvgPoor","AvgPoor",31924,2015,"CHN","NL",8,3,8,6,0,6,0,0,0,0,0,0,0,0,0,4,0,1,8,15,0,3,0,0,0,2,0,0,0,4,0,0,0,0,1,0.2,3,0.4,"AvgPoor","AvgPoor"
"697",31237,2014,"teixema01","NYA","AL",123,120,123,117,0,0,117,0,0,0,0,0,0,0,5,3,0,1,123,440,56,95,14,0,22,62,1,1,58,109,3,6,0,4,13,0.215909090909091,59,0.710719398711525,"AvgPoor","AvgPoor",31925,2015,"NYA","AL",111,108,111,108,0,0,108,0,0,0,0,0,0,0,3,2,0,1,111,392,57,100,22,0,31,79,2,0,59,85,6,6,0,5,7,0.255102040816327,47,0.905612244897959,"AvgPoor","Good"
"698",31238,2014,"tejadru01","NYN","NL",119,105,119,114,0,0,0,0,0,114,0,0,0,0,0,9,1,1,119,355,30,84,11,0,5,34,1,2,50,73,11,8,4,2,8,0.236619718309859,68,0.652027829628373,"AvgPoor","AvgPoor",31926,2015,"NYN","NL",116,94,116,111,0,0,0,13,19,81,0,0,0,0,0,7,1,1,116,360,36,94,23,0,3,28,2,1,38,70,5,5,2,2,6,0.261111111111111,68,0.688271604938272,"AvgPoor","AvgPoor"
"699",31239,2014,"telisto01","TEX","AL",18,18,18,17,0,17,0,0,0,0,0,0,0,0,1,0,0,1,18,68,7,17,2,0,0,8,0,0,1,10,0,1,1,0,2,0.25,15,0.550840336134454,"AvgPoor","AvgPoor",31927,2015,"MIA","NL",17,4,17,7,0,7,0,0,0,0,0,0,0,0,1,9,0,2,17,27,1,4,0,0,0,0,0,0,1,3,1,1,0,0,2,0.148148148148148,4,0.355044699872286,"AvgPoor","AvgPoor"
"700",31239,2014,"telisto01","TEX","AL",18,18,18,17,0,17,0,0,0,0,0,0,0,0,1,0,0,1,18,68,7,17,2,0,0,8,0,0,1,10,0,1,1,0,2,0.25,15,0.550840336134454,"AvgPoor","AvgPoor",31928,2015,"TEX","AL",6,2,6,4,0,4,0,0,0,0,0,0,0,0,0,3,0,1,6,11,1,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0.181818181818182,2,0.431818181818182,"AvgPoor","AvgPoor"
"701",31240,2014,"terdojo01","ATL","NL",9,1,9,4,0,0,2,0,0,0,0,0,2,2,0,6,0,1,9,10,1,3,2,0,0,2,0,0,0,3,0,1,0,0,0,0.3,1,0.863636363636364,"Good","Good",31929,2015,"ATL","NL",28,11,28,13,0,0,12,0,0,0,2,0,0,2,0,16,0,1,28,56,5,12,4,1,1,4,0,0,3,14,1,0,0,0,1,0.214285714285714,6,0.629237288135593,"AvgPoor","AvgPoor"
"702",31241,2014,"tholejo01","TOR","AL",57,41,57,53,0,53,0,0,0,0,0,0,0,0,1,7,0,1,57,133,11,33,4,0,0,7,0,3,14,25,0,0,3,0,4,0.24812030075188,29,0.597923379878267,"AvgPoor","AvgPoor",31930,2015,"TOR","AL",18,15,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,1,18,49,5,10,2,0,0,2,0,0,3,9,0,0,0,0,2,0.204081632653061,8,0.494897959183673,"AvgPoor","AvgPoor"
"703",31242,2014,"tollest01","TOR","AL",109,37,108,102,2,0,0,55,43,2,1,0,6,7,1,39,10,1,109,170,21,43,7,2,3,16,3,1,12,49,0,2,4,1,3,0.252941176470588,31,0.678696343402226,"AvgPoor","AvgPoor",31932,2015,"TOR","AL",19,12,19,19,0,0,0,11,0,4,3,0,1,4,0,2,1,1,19,41,9,11,5,1,0,3,2,0,4,9,0,0,0,0,1,0.268292682926829,5,0.772357723577236,"AvgPoor","AvgPoor"
"704",31243,2014,"tovarwi01","NYN","NL",2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",31244,2014,"triunca01","LAN","NL",12,4,12,10,0,0,0,0,0,10,0,0,0,0,0,2,2,1,12,15,3,2,0,0,1,1,0,0,1,5,0,0,0,0,0,0.133333333333333,1,0.520833333333333,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",31245,2014,"troutmi01","LAA","AL",157,157,157,149,0,0,0,0,0,0,0,149,0,149,8,0,0,1,157,602,115,173,39,9,36,111,16,2,83,184,6,10,0,10,6,0.287375415282392,89,0.938766758558941,"Good","Good",31937,2015,"LAA","AL",159,159,159,156,0,0,0,0,0,0,0,156,0,156,4,0,0,1,159,575,104,172,32,6,41,90,11,7,92,158,14,10,0,5,11,0.299130434782609,93,0.991324748183093,"Good","Good"
"707",31246,2014,"trumbma01","ARI","NL",88,86,88,84,0,0,43,0,0,0,41,0,0,41,2,2,0,1,88,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8,0.234756097560976,47,0.707451825899474,"AvgPoor","AvgPoor",31938,2015,"ARI","NL",46,41,46,42,0,0,1,0,0,0,0,0,42,42,0,5,0,1,46,174,23,45,10,3,9,23,0,0,10,39,0,0,0,0,4,0.258620689655172,23,0.804660169915043,"AvgPoor","Good"
"708",31246,2014,"trumbma01","ARI","NL",88,86,88,84,0,0,43,0,0,0,41,0,0,41,2,2,0,1,88,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8,0.234756097560976,47,0.707451825899474,"AvgPoor","AvgPoor",31939,2015,"SEA","AL",96,91,96,63,0,0,22,0,0,0,13,0,34,46,30,5,0,2,96,334,39,88,13,0,13,41,0,0,26,93,1,0,0,1,8,0.263473053892216,62,0.734951150330917,"AvgPoor","AvgPoor"
"709",31247,2014,"tulowtr01","COL","NL",91,88,91,89,0,0,0,0,0,89,0,0,0,0,0,3,0,1,91,315,71,107,18,1,21,52,1,1,50,57,4,5,0,5,4,0.33968253968254,67,1.0351746031746,"Good","Good",31941,2015,"COL","NL",87,81,87,82,0,0,0,0,0,82,0,0,0,0,0,6,0,1,87,323,46,97,19,0,12,53,0,0,24,72,4,1,0,3,13,0.30030959752322,66,0.818166582872465,"Good","Good"
"710",31247,2014,"tulowtr01","COL","NL",91,88,91,89,0,0,0,0,0,89,0,0,0,0,0,3,0,1,91,315,71,107,18,1,21,52,1,1,50,57,4,5,0,5,4,0.33968253968254,67,1.0351746031746,"Good","Good",31942,2015,"TOR","AL",41,40,41,39,0,0,0,0,0,39,0,0,0,0,1,1,0,2,41,163,31,39,8,0,5,17,1,0,14,42,1,5,0,1,4,0.239263803680982,26,0.697307988869892,"AvgPoor","AvgPoor"
"711",31248,2014,"turneju01","LAN","NL",109,67,109,85,0,0,2,14,59,15,0,0,0,0,0,32,2,1,109,288,46,98,21,1,7,43,6,1,28,58,1,4,0,2,6,0.340277777777778,69,0.89678226363009,"Good","Good",31943,2015,"LAN","NL",126,98,126,110,0,0,10,5,100,1,0,0,0,0,0,19,0,1,126,385,55,113,26,1,16,60,5,2,36,71,1,13,1,4,10,0.293506493506493,70,0.860772104607721,"Good","Good"
