"","X1.x","yearID.x","playerID","teamID","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y","Improved"
"1331",31076,2014,"pedrodu01","BOS","AL",135,133,135,135,0,0,0,135,0,0,0,0,0,0,0,1,1,1,135,551,72,153,33,0,7,53,6,6,51,75,1,1,0,6,14,0.277676950998185,113,0.712297986345173,"AvgPoor","AvgPoor",31763,2015,"AL",93,93,93,92,0,0,0,92,0,0,0,0,0,0,1,0,0,1,93,381,46,111,19,1,12,42,2,2,38,51,1,2,1,3,6,0.291338582677165,79,0.797076957361462,"Good","AvgPoor","No"
"1332",31078,2014,"penabr01","CIN","NL",115,90,115,95,0,46,53,0,0,0,0,0,0,0,1,21,0,1,115,348,23,88,18,1,5,26,2,3,20,42,2,0,1,3,8,0.252873563218391,64,0.644553397155869,"AvgPoor","AvgPoor",31766,2015,"NL",108,85,108,90,0,86,5,0,0,0,0,0,0,0,1,19,0,1,108,333,17,91,17,0,0,18,2,0,29,34,1,2,2,1,10,0.273273273273273,74,0.65857089966679,"AvgPoor","AvgPoor","No"
"1333",31081,2014,"pencehu01","SFN","NL",162,161,162,161,0,0,0,0,0,0,0,1,161,161,0,1,0,1,162,650,106,180,29,10,20,74,13,6,52,130,3,3,0,3,13,0.276923076923077,121,0.776536288570187,"AvgPoor","AvgPoor",31768,2015,"NL",52,51,52,51,0,0,0,0,0,0,0,0,51,51,1,1,0,1,52,207,30,57,13,1,9,40,4,1,16,48,0,0,0,0,8,0.27536231884058,34,0.805615129654903,"AvgPoor","Good","Yes"
"1334",31082,2014,"pennicl01","ARI","NL",68,43,68,48,0,0,0,18,8,23,0,0,0,0,0,19,1,1,68,177,21,45,5,3,2,10,6,1,20,36,0,3,1,0,1,0.254237288135593,35,0.690282485875706,"AvgPoor","AvgPoor",31769,2015,"NL",72,26,72,47,0,0,0,11,12,24,5,0,0,5,0,27,3,1,72,135,15,32,3,0,1,10,3,0,16,29,2,0,4,2,4,0.237037037037037,28,0.59520697167756,"AvgPoor","AvgPoor","No"
"1335",31083,2014,"peralda01","ARI","NL",88,80,88,84,0,0,0,0,0,0,36,14,40,84,0,4,1,1,88,329,40,94,12,9,8,36,6,3,16,60,0,1,1,1,9,0.285714285714286,65,0.769732750540893,"Good","AvgPoor",31771,2015,"NL",149,116,149,131,0,0,0,0,0,0,124,1,9,131,0,21,0,1,149,462,61,144,26,10,17,78,9,4,44,107,2,4,0,7,7,0.311688311688312,91,0.893018329188542,"Good","Good","Yes"
"1336",31084,2014,"peraljh01","SLN","NL",157,152,157,152,0,0,0,0,0,152,0,0,0,0,1,5,0,1,157,560,61,147,38,0,21,75,3,2,58,112,2,6,0,4,19,0.2625,88,0.77884440400364,"AvgPoor","AvgPoor",31772,2015,"NL",155,149,155,148,0,0,0,0,0,148,0,0,0,0,2,6,0,1,155,579,64,159,26,1,17,71,1,4,50,111,6,5,0,6,23,0.274611398963731,115,0.745428540587219,"AvgPoor","AvgPoor","No"
"1337",31086,2014,"perezhe01","DET","AL",8,1,8,8,0,0,0,5,2,1,0,0,0,0,0,1,0,1,8,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,1,0.533333333333333,"AvgPoor","AvgPoor",31776,2015,"AL",22,7,22,18,0,0,4,5,8,3,0,0,0,0,1,5,2,1,22,33,1,2,0,0,0,0,1,0,1,11,0,0,0,0,2,0.1,2,0.288888888888889,"AvgPoor","AvgPoor","No"
"1338",31087,2014,"perezju02","SFN","NL",61,21,61,59,0,0,0,0,0,0,40,17,5,59,0,2,11,1,61,100,13,17,7,0,1,3,0,1,5,25,0,2,2,0,3,0.17,9,0.494299065420561,"AvgPoor","AvgPoor",31778,2015,"NL",22,8,22,13,0,0,0,1,0,0,8,5,0,12,0,9,1,1,22,39,5,11,3,0,0,2,1,0,1,6,0,0,0,0,1,0.282051282051282,8,0.658974358974359,"Good","AvgPoor","No"
"1339",31088,2014,"perezro02","CLE","AL",29,25,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,1,29,85,10,23,5,0,1,4,0,0,5,26,0,0,5,0,2,0.270588235294118,17,0.675816993464052,"AvgPoor","AvgPoor",31779,2015,"AL",70,62,70,69,0,69,0,0,0,0,0,0,0,0,1,0,0,1,70,184,30,42,9,1,7,21,0,0,33,64,1,2,5,2,9,0.228260869565217,25,0.750590202636238,"AvgPoor","AvgPoor","No"
"1340",31089,2014,"perezsa02","KCA","AL",150,147,150,146,0,146,0,0,0,0,0,0,0,0,4,2,0,1,150,578,57,150,28,2,17,70,1,0,22,85,2,3,0,3,22,0.259515570934256,103,0.691893064739,"AvgPoor","AvgPoor",31780,2015,"AL",142,139,142,140,0,139,1,0,0,0,0,0,0,0,2,1,0,1,142,531,52,138,25,0,21,70,1,0,13,82,4,4,0,5,23,0.259887005649718,92,0.705901383652939,"AvgPoor","AvgPoor","No"
"1341",31092,2014,"phamth01","SLN","NL",6,0,6,2,0,0,0,0,0,0,2,0,1,2,0,2,2,1,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",31784,2015,"NL",52,35,52,44,0,0,0,0,0,0,18,33,3,44,0,12,1,1,52,153,28,41,7,5,5,18,2,0,19,41,1,0,0,1,1,0.26797385620915,24,0.823944992255091,"AvgPoor","Good","Yes"
"1342",31094,2014,"phillbr01","CIN","NL",121,121,121,121,0,0,0,121,0,0,0,0,0,0,0,0,0,1,121,462,44,123,25,0,8,51,2,3,23,74,1,6,2,6,13,0.266233766233766,90,0.678129382354735,"AvgPoor","AvgPoor",31786,2015,"NL",148,141,148,141,0,0,0,141,0,1,0,0,0,0,0,7,0,1,148,588,69,173,19,2,12,70,23,3,27,68,1,4,1,3,13,0.29421768707483,140,0.722532099656583,"Good","AvgPoor","No"
"1343",31097,2014,"pillake01","TOR","AL",53,31,53,47,0,0,0,0,0,0,30,16,7,47,3,8,3,1,53,116,19,31,9,0,2,7,1,2,4,28,0,1,0,1,3,0.267241379310345,20,0.691633691351046,"AvgPoor","AvgPoor",31788,2015,"AL",159,155,159,158,0,0,0,0,0,0,14,142,3,158,0,1,1,1,159,586,76,163,31,2,12,56,25,4,28,85,1,5,4,5,9,0.278156996587031,118,0.713419970245909,"AvgPoor","AvgPoor","No"
"1344",31099,2014,"pireljo01","NYA","AL",7,6,7,4,0,0,0,4,0,0,0,0,0,0,3,1,0,1,7,24,6,8,1,2,0,3,0,0,1,4,0,0,0,0,1,0.333333333333333,5,0.901666666666667,"Good","Good",31789,2015,"AL",37,21,37,30,0,0,0,27,0,0,2,0,1,3,3,7,6,1,37,74,7,17,3,0,1,5,1,0,2,16,0,0,1,1,4,0.22972972972973,13,0.557564057564058,"AvgPoor","AvgPoor","No"
"1345",31100,2014,"plouftr01","MIN","AL",136,135,136,127,0,0,0,0,127,0,0,0,0,0,8,1,0,1,136,520,69,134,40,2,14,80,2,1,53,109,2,4,0,5,12,0.257692307692308,78,0.751255617234999,"AvgPoor","AvgPoor",31792,2015,"AL",152,151,152,152,0,0,17,0,140,0,0,0,0,0,0,0,0,1,152,573,74,140,35,4,22,86,2,1,50,124,0,4,1,4,28,0.244328097731239,79,0.742003468275238,"AvgPoor","AvgPoor","No"
"1346",31101,2014,"polangr01","PIT","NL",89,63,89,83,0,0,0,0,0,0,0,0,83,83,0,9,6,1,89,277,50,65,9,0,7,33,14,5,30,59,1,0,2,2,1,0.234657039711191,49,0.650403654504457,"AvgPoor","AvgPoor",31793,2015,"NL",153,137,153,149,0,0,0,0,0,0,8,2,144,149,0,10,0,1,153,593,83,152,35,6,9,52,27,10,55,121,6,1,1,2,5,0.256323777403035,102,0.700621433363641,"AvgPoor","AvgPoor","No"
"1347",31102,2014,"polanjo01","MIN","AL",5,1,5,4,0,0,0,0,0,4,0,0,0,0,0,3,0,1,5,6,2,2,1,1,0,3,0,0,2,2,0,0,0,0,0,0.333333333333333,0,0.922348942348942,"Good","Good",31794,2015,"AL",4,3,4,4,0,0,0,0,0,4,0,0,0,0,0,1,0,1,4,10,1,3,0,0,0,1,1,0,2,1,0,0,0,0,0,0.3,3,0.716666666666667,"Good","AvgPoor","No"
"1348",31103,2014,"polloaj01","ARI","NL",75,66,75,70,0,0,0,0,0,0,2,68,0,70,0,7,2,1,75,265,41,80,19,6,7,24,14,3,19,46,0,2,1,0,4,0.30188679245283,48,0.851260060694023,"Good","Good",31795,2015,"NL",157,143,157,151,0,0,0,0,0,0,0,151,0,151,0,7,1,1,157,609,111,192,39,6,20,76,39,7,53,89,0,2,0,9,19,0.315270935960591,127,0.864550318769717,"Good","Good","No"
"1349",31104,2014,"pompeda01","TOR","AL",17,10,17,11,0,0,0,0,0,0,9,5,0,11,3,3,4,1,17,39,5,9,1,2,1,4,1,0,4,12,0,0,0,0,0,0.230769230769231,5,0.738223017292785,"AvgPoor","AvgPoor",31796,2015,"AL",34,24,34,27,0,0,0,0,0,0,6,21,0,27,4,0,7,1,34,94,17,21,8,0,2,6,5,1,7,23,0,2,0,0,1,0.223404255319149,11,0.663602561454245,"AvgPoor","AvgPoor","No"
"1350",31105,2014,"poseybu01","SFN","NL",147,141,147,142,0,111,35,0,0,0,0,0,0,0,2,6,0,1,147,547,72,170,28,2,22,89,0,1,47,69,5,3,0,8,16,0.310786106032907,118,0.853581519029417,"Good","Good",31797,2015,"NL",150,143,150,142,0,106,42,0,0,0,0,0,0,0,3,6,0,1,150,557,74,177,28,0,19,95,2,0,56,52,10,3,0,7,17,0.317773788150808,130,0.849189218785572,"Good","Good","No"
"1351",31108,2014,"preslal01","HOU","AL",89,67,89,80,0,0,0,0,0,0,43,21,20,80,5,10,1,1,89,254,22,62,6,1,6,19,5,1,13,44,0,1,1,2,3,0.244094488188976,49,0.627938174394867,"AvgPoor","AvgPoor",31799,2015,"AL",8,4,8,6,0,0,0,0,0,0,4,1,1,6,0,0,2,1,8,12,1,3,0,0,0,1,0,0,1,5,0,0,0,0,0,0.25,3,0.557692307692308,"AvgPoor","AvgPoor","No"
"1352",31110,2014,"puigya01","LAN","NL",148,142,148,144,0,0,0,0,0,0,0,53,91,144,1,5,0,1,148,558,92,165,37,9,16,69,11,7,67,124,3,12,2,1,7,0.295698924731183,103,0.862731879417085,"Good","Good",31801,2015,"NL",79,71,79,78,0,0,0,0,0,0,0,0,78,78,0,5,0,1,79,282,30,72,12,3,11,38,3,3,26,66,1,2,0,1,1,0.25531914893617,46,0.757713621126086,"AvgPoor","AvgPoor","No"
"1353",31111,2014,"pujolal01","LAA","AL",159,159,159,116,0,0,116,0,1,0,0,0,0,0,43,0,0,1,159,633,89,172,37,1,28,105,5,1,48,71,11,5,0,9,28,0.27172195892575,106,0.789775762328526,"AvgPoor","AvgPoor",31802,2015,"AL",157,157,157,95,0,0,95,0,1,0,0,0,0,0,62,0,0,1,157,602,85,147,22,0,40,95,5,3,50,72,10,6,0,3,15,0.244186046511628,85,0.787176883911922,"AvgPoor","AvgPoor","No"
"1354",31117,2014,"raburry01","CLE","AL",74,52,74,44,0,0,1,0,0,0,20,0,25,44,26,19,1,1,74,195,18,39,7,0,4,22,0,0,13,51,1,1,0,3,8,0.2,28,0.547435897435897,"AvgPoor","AvgPoor",31803,2015,"AL",82,50,82,36,1,0,0,0,0,0,18,0,17,35,35,29,0,1,82,173,22,52,16,1,8,29,0,0,23,44,3,4,0,1,5,0.300578034682081,27,0.936387427026716,"Good","Good","Yes"
"1355",31118,2014,"ramiral03","CHA","AL",158,157,158,158,0,0,0,0,0,158,0,0,0,0,0,1,0,1,158,622,82,170,35,2,15,74,21,4,24,81,0,6,1,4,21,0.273311897106109,118,0.713238177397851,"AvgPoor","AvgPoor",31804,2015,"AL",154,152,154,152,1,0,0,0,0,152,0,0,0,0,1,2,0,1,154,583,54,145,33,0,10,62,17,7,31,68,2,1,1,6,18,0.248713550600343,102,0.641799454760899,"AvgPoor","AvgPoor","No"
"1356",31119,2014,"ramirar01","MIL","NL",133,131,133,126,0,0,0,0,126,0,0,0,0,0,5,2,0,1,133,494,47,141,23,1,15,66,3,0,21,75,2,13,0,3,18,0.285425101214575,102,0.756692361063458,"Good","AvgPoor",31805,2015,"NL",81,76,81,74,0,0,0,0,74,0,0,0,0,0,2,5,0,1,81,279,25,69,18,0,11,42,1,0,16,42,3,4,0,3,12,0.247311827956989,40,0.724809513636687,"AvgPoor","AvgPoor","No"
"1357",31121,2014,"ramirjo01","CLE","AL",68,61,68,67,0,0,0,11,0,56,0,0,0,0,1,4,0,1,68,237,27,62,10,2,2,17,10,1,13,35,0,1,13,2,3,0.261603375527426,48,0.646386818098431,"AvgPoor","AvgPoor",31808,2015,"AL",97,84,97,94,0,0,0,33,13,46,2,0,0,2,1,3,3,1,97,315,50,69,14,3,6,27,10,4,32,39,0,1,5,2,5,0.219047619047619,46,0.631111111111111,"AvgPoor","AvgPoor","No"
"1358",31122,2014,"ramoswi01","WAS","NL",88,88,88,87,0,87,0,0,0,0,0,0,0,0,1,0,0,1,88,341,32,91,12,0,11,47,0,0,17,57,2,0,0,3,17,0.266862170087977,68,0.697995954541393,"AvgPoor","AvgPoor",31809,2015,"NL",128,124,128,125,0,125,0,0,0,0,0,0,0,0,1,3,0,1,128,475,41,109,16,0,15,68,0,0,21,101,2,0,0,8,16,0.229473684210526,78,0.615831244778613,"AvgPoor","AvgPoor","No"
"1359",31124,2014,"realmjt01","MIA","NL",11,7,11,9,0,9,0,0,0,0,0,0,0,0,0,2,1,1,11,29,4,7,1,1,0,9,0,0,1,8,0,0,0,0,2,0.241379310344828,5,0.611494252873563,"AvgPoor","AvgPoor",31811,2015,"NL",126,116,126,118,0,118,0,0,0,0,0,0,0,0,0,7,3,1,126,441,49,114,21,7,10,47,8,4,19,70,2,2,1,4,11,0.258503401360544,76,0.695595262425428,"AvgPoor","AvgPoor","No"
"1360",31125,2014,"reckean01","NYN","NL",58,43,58,52,0,52,0,0,0,0,0,0,0,0,0,5,1,1,58,174,18,35,9,0,7,27,1,1,10,64,0,1,2,2,2,0.201149425287356,19,0.619552523203639,"AvgPoor","AvgPoor",31812,2015,"NL",32,24,32,30,0,28,1,0,1,0,0,0,0,0,0,4,2,1,32,80,6,10,1,0,2,5,1,0,11,35,2,1,0,0,1,0.125,7,0.451630434782609,"AvgPoor","AvgPoor","No"
"1361",31126,2014,"reddijo01","OAK","AL",109,100,109,108,0,0,0,0,0,0,0,1,107,108,0,5,2,1,109,363,53,96,16,7,12,54,1,1,28,63,0,1,0,3,3,0.264462809917355,61,0.762736687938069,"AvgPoor","AvgPoor",31813,2015,"AL",149,135,149,143,0,0,0,0,0,0,0,1,143,143,2,13,0,1,149,526,67,143,25,4,20,77,10,2,49,65,1,0,1,2,7,0.271863117870722,94,0.781424834103235,"AvgPoor","AvgPoor","No"
"1362",31129,2014,"rendoan01","WAS","NL",153,151,153,152,0,0,0,28,134,0,0,0,0,0,0,1,0,1,153,613,111,176,39,6,21,83,17,3,58,104,2,5,2,5,11,0.287112561174551,110,0.824037676097668,"Good","Good",31817,2015,"NL",80,78,80,78,0,0,0,59,28,0,0,0,0,0,0,2,0,1,80,311,43,82,16,0,5,25,1,2,36,70,0,4,0,4,8,0.263665594855305,61,0.707006023277931,"AvgPoor","AvgPoor","No"
"1363",31130,2014,"reverbe01","PHI","NL",151,132,151,141,0,0,0,0,0,0,0,141,0,141,0,16,1,1,151,601,71,184,13,7,2,28,49,8,13,49,1,4,7,1,11,0.306156405990017,162,0.685782177791995,"Good","AvgPoor",31818,2015,"NL",96,84,96,91,0,0,0,0,0,0,56,42,12,91,0,8,1,1,96,366,49,109,13,6,1,26,24,5,19,36,0,1,2,0,4,0.297814207650273,89,0.70851383108242,"Good","AvgPoor","No"
"1364",31131,2014,"reyesjo01","TOR","AL",143,142,143,142,0,0,0,0,0,142,0,0,0,0,0,0,1,1,143,610,94,175,33,4,9,51,30,2,38,73,1,1,2,4,4,0.286885245901639,129,0.726078879321166,"Good","AvgPoor",31821,2015,"AL",69,69,69,69,0,0,0,0,0,69,0,0,0,0,0,0,0,1,69,288,36,82,17,0,4,34,16,2,17,38,0,0,4,2,3,0.284722222222222,61,0.70789223669924,"Good","AvgPoor","No"
"1365",31137,2014,"rizzoan01","CHN","NL",140,140,140,140,0,0,140,0,0,0,0,0,0,0,0,0,0,1,140,524,89,150,28,1,32,78,5,4,73,116,7,15,0,4,8,0.286259541984733,89,0.913081193615545,"Good","Good",31826,2015,"NL",160,160,160,160,0,0,160,0,0,0,0,0,0,0,0,0,0,1,160,586,94,163,38,3,31,101,17,6,78,105,9,30,0,7,9,0.278156996587031,91,0.898535977370212,"AvgPoor","Good","No"
"1366",31146,2014,"rogerja02","MIL","NL",8,2,8,4,0,0,4,0,0,0,0,0,0,0,0,4,0,1,8,9,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1,0,0.422222222222222,"AvgPoor","AvgPoor",31832,2015,"NL",86,25,86,30,0,0,24,0,3,0,3,0,0,3,1,58,0,1,86,152,22,45,6,2,4,16,0,0,15,34,0,2,0,0,2,0.296052631578947,33,0.807653379009654,"Good","Good","Yes"
"1367",31150,2014,"romerst01","SEA","AL",72,45,72,49,0,0,0,0,0,0,11,0,42,49,14,11,8,1,72,177,19,34,6,2,3,11,0,4,4,48,0,6,2,1,5,0.192090395480226,23,0.533477581440077,"AvgPoor","AvgPoor",31836,2015,"AL",13,5,13,12,0,0,0,0,0,0,6,1,5,12,0,1,2,1,13,21,6,4,1,0,1,3,0,0,3,6,0,0,0,0,0,0.19047619047619,2,0.672619047619048,"AvgPoor","AvgPoor","No"
"1368",31151,2014,"rominan01","DET","AL",94,72,94,92,1,0,0,12,0,83,0,0,0,0,1,2,6,1,94,251,30,57,6,0,2,12,12,2,18,60,0,0,4,0,5,0.227091633466135,49,0.553710807328308,"AvgPoor","AvgPoor",31837,2015,"AL",109,43,109,104,0,0,17,13,59,27,2,0,0,2,1,4,19,1,109,184,25,47,5,0,2,15,10,5,11,46,1,3,4,1,4,0.255434782608696,40,0.621750054620931,"AvgPoor","AvgPoor","No"
"1369",31152,2014,"rominau01","NYA","AL",7,2,7,4,0,3,1,0,0,0,0,0,0,0,2,2,1,1,7,13,2,3,1,0,0,1,0,0,0,4,0,0,0,0,0,0.230769230769231,2,0.538461538461539,"AvgPoor","AvgPoor",31838,2015,"AL",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor","No"
"1370",31153,2014,"rosalad01","TEX","AL",56,44,56,46,0,0,32,5,7,3,0,0,0,0,5,4,3,1,56,164,20,43,7,0,4,19,4,2,13,42,0,3,0,0,5,0.26219512195122,32,0.705826558265583,"AvgPoor","AvgPoor",31839,2015,"AL",55,32,53,47,2,0,19,19,14,0,1,0,0,1,1,4,8,1,55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0.228070175438596,19,0.638105263157895,"AvgPoor","AvgPoor","No"
"1371",31154,2014,"rosarwi01","COL","NL",106,97,106,98,0,96,4,0,0,0,0,0,0,0,0,9,0,1,106,382,46,102,25,0,13,54,1,0,23,70,5,0,0,5,17,0.267015706806283,64,0.739433022602477,"AvgPoor","AvgPoor",31841,2015,"NL",87,54,87,55,0,2,53,0,0,0,0,0,0,0,6,28,0,1,87,231,22,62,14,1,6,29,2,1,8,56,2,1,1,1,8,0.268398268398268,41,0.710190224713046,"AvgPoor","AvgPoor","No"
"1372",31157,2014,"ruary01","TEX","AL",28,28,28,26,0,0,9,0,1,0,17,0,0,17,2,0,0,1,28,105,11,31,7,0,2,14,1,0,2,18,0,2,0,0,6,0.295238095238095,22,0.740148536478812,"Good","AvgPoor",31844,2015,"AL",28,24,28,27,0,0,4,0,0,0,22,0,4,25,0,1,0,1,28,83,10,16,5,0,4,7,0,0,3,32,0,0,0,0,2,0.192771084337349,7,0.618520594003923,"AvgPoor","AvgPoor","No"
"1373",31158,2014,"rufda01","PHI","NL",52,25,52,32,0,0,20,0,1,0,15,0,0,15,0,23,0,1,52,102,13,24,8,0,3,8,0,0,8,32,0,4,1,2,2,0.235294117647059,13,0.712305611899932,"AvgPoor","AvgPoor",31845,2015,"NL",106,62,106,81,0,0,66,0,0,0,22,0,0,22,0,29,0,1,106,268,30,63,12,0,12,39,1,0,21,69,0,5,0,3,7,0.235074626865672,39,0.713842404140912,"AvgPoor","AvgPoor","No"
"1374",31160,2014,"ruizca01","PHI","NL",110,104,110,109,0,109,0,0,0,0,0,0,0,0,0,3,1,1,110,381,43,96,25,1,6,31,4,2,46,60,1,12,1,5,11,0.251968503937008,64,0.716925587004327,"AvgPoor","AvgPoor",31848,2015,"NL",86,81,86,83,0,83,0,0,0,0,0,0,0,0,0,4,0,1,86,284,23,60,13,1,2,22,1,1,28,43,2,4,3,1,13,0.211267605633803,44,0.575432087794908,"AvgPoor","AvgPoor","No"
"1375",31161,2014,"ruppca01","PHI","NL",18,18,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,1,18,60,4,11,4,0,0,6,0,0,4,20,0,0,0,0,5,0.183333333333333,7,0.484375,"AvgPoor","AvgPoor",31849,2015,"NL",81,79,81,80,0,80,0,0,0,0,0,0,0,0,0,1,0,1,81,270,24,63,9,1,9,28,0,1,24,71,5,3,0,2,8,0.233333333333333,44,0.675077418555679,"AvgPoor","AvgPoor","No"
"1376",31163,2014,"ryanbr01","NYA","AL",49,33,49,48,0,0,5,19,2,25,0,0,0,0,1,2,4,1,49,114,5,19,4,0,0,8,0,2,4,30,0,3,1,2,2,0.166666666666667,15,0.41313649978605,"AvgPoor","AvgPoor",31852,2015,"AL",47,29,47,43,1,0,3,26,14,6,0,0,2,2,0,5,3,1,47,96,10,22,6,2,0,8,0,0,5,29,0,1,1,0,1,0.229166666666667,14,0.607843137254902,"AvgPoor","AvgPoor","No"
"1377",31164,2014,"saltaja01","MIA","NL",114,104,114,107,0,107,0,0,0,0,0,0,0,0,1,10,0,1,114,373,43,82,20,0,11,44,0,1,55,143,4,2,0,5,11,0.219839142091153,51,0.681470524791224,"AvgPoor","AvgPoor",31855,2015,"NL",9,8,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,9,29,3,2,1,0,1,1,0,0,4,12,0,0,0,0,2,0.1,0,0.38871473354232,"AvgPoor","AvgPoor","No"
"1378",31165,2014,"sanchca01","CHA","AL",28,27,28,28,0,0,0,27,0,1,0,0,0,0,0,1,0,1,28,100,6,25,5,0,0,5,1,1,3,25,0,0,0,1,1,0.25,20,0.569230769230769,"AvgPoor","AvgPoor",31856,2015,"AL",120,112,120,117,0,0,0,117,0,0,0,0,0,0,1,5,0,1,120,389,40,87,23,1,5,31,2,2,19,81,0,5,6,1,9,0.223650385604113,58,0.594594091129243,"AvgPoor","AvgPoor","No"
"1379",31167,2014,"sanchhe01","SFN","NL",66,34,66,45,0,45,1,0,0,0,0,0,0,0,0,27,0,1,66,163,8,32,8,0,3,28,0,1,8,55,1,2,0,4,2,0.196319018404908,21,0.537901632525736,"AvgPoor","AvgPoor",31857,2015,"NL",28,11,28,16,0,16,0,0,0,0,0,0,0,0,0,12,0,1,28,56,5,10,4,0,1,5,0,0,2,14,0,0,1,0,1,0.178571428571429,5,0.510467980295567,"AvgPoor","AvgPoor","No"
"1380",31168,2014,"sanchto01","PIT","NL",26,20,26,20,0,20,0,0,0,0,0,0,0,0,1,5,0,1,26,75,3,20,1,0,2,13,0,0,3,28,0,1,0,1,0,0.266666666666667,17,0.66,"AvgPoor","AvgPoor",31858,2015,"NL",3,2,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,8,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0.375,3,0.819444444444444,"Good","Good","Yes"
"1381",31170,2014,"santaca01","CLE","AL",152,151,152,129,0,11,94,0,26,0,0,0,0,0,22,1,0,1,152,541,68,125,25,0,27,85,5,2,113,124,5,3,0,3,13,0.231053604436229,73,0.792138576149667,"AvgPoor","AvgPoor",31862,2015,"AL",154,153,154,132,0,0,132,0,0,0,0,0,0,0,21,1,0,1,154,550,72,127,29,2,19,85,11,3,108,122,8,3,0,5,20,0.230909090909091,77,0.751902811902812,"AvgPoor","AvgPoor","No"
"1382",31171,2014,"santada01","MIN","AL",101,95,101,99,0,0,0,0,0,34,0,69,0,69,3,3,1,1,101,405,70,129,27,7,7,40,20,4,19,98,0,3,2,1,3,0.318518518518519,88,0.824408676589362,"Good","Good",31863,2015,"AL",91,69,91,71,0,0,0,0,0,66,0,5,1,5,5,12,8,1,91,261,30,56,10,5,0,21,8,4,6,68,1,3,7,0,7,0.21455938697318,41,0.531928480204342,"AvgPoor","AvgPoor","No"
"1383",31172,2014,"santado01","HOU","AL",6,5,6,5,0,0,0,0,0,0,3,0,2,5,0,1,0,1,6,17,1,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",31864,2015,"AL",14,10,14,13,0,0,0,0,0,0,3,1,9,13,0,3,0,1,14,39,6,10,2,0,2,8,2,1,2,17,0,1,0,0,1,0.256410256410256,6,0.771062271062271,"AvgPoor","AvgPoor","No"
"1384",31178,2014,"schafjo02","MIN","AL",41,38,41,41,0,0,0,0,0,0,34,9,1,41,0,0,1,2,41,130,17,37,5,1,1,13,15,5,12,28,0,0,5,0,0,0.284615384615385,30,0.706608884073673,"Good","AvgPoor",31868,2015,"AL",27,20,27,27,0,0,0,0,0,0,1,26,0,27,0,1,1,1,27,69,9,15,3,0,0,5,0,3,3,23,0,0,2,0,0,0.217391304347826,12,0.510869565217391,"AvgPoor","AvgPoor","No"
"1385",31179,2014,"schaflo01","MIL","NL",65,29,65,47,0,0,0,0,0,0,17,14,17,47,0,18,5,1,65,116,13,21,9,1,0,8,2,1,15,27,3,1,3,1,0,0.181034482758621,11,0.554057557687322,"AvgPoor","AvgPoor",31869,2015,"NL",69,25,69,50,0,0,0,0,0,0,1,49,0,50,0,21,3,1,69,122,17,27,6,1,1,6,1,0,12,29,0,2,6,1,3,0.221311475409836,19,0.610745482828766,"AvgPoor","AvgPoor","No"
"1386",31182,2014,"schoojo01","BAL","AL",137,126,137,137,0,0,0,123,17,0,0,0,0,0,0,3,1,1,137,455,48,95,18,0,16,45,2,0,13,122,0,8,5,0,12,0.208791208791209,61,0.59754363283775,"AvgPoor","AvgPoor",31871,2015,"AL",86,82,86,84,0,0,0,84,0,0,0,0,0,0,0,2,0,1,86,305,34,85,17,0,15,39,2,0,9,79,0,4,1,2,9,0.278688524590164,53,0.788217213114754,"AvgPoor","AvgPoor","No"
